cont,label,score,divisor,posx,posy,posx,new_width,new_width,new_height,new_height,posy
1145,S,0.666922,40,1140,1330,1140,1187,1187,1377,1377,1330
1146,Z,0.336176,40,1187,1330,1187,1235,1235,1377,1377,1330
1146,S,0.663824,40,1187,1330,1187,1235,1235,1377,1377,1330
1147,Z,0.040415,40,1235,1330,1235,1282,1282,1377,1377,1330
1147,S,0.959585,40,1235,1330,1235,1282,1282,1377,1377,1330
1148,Z,0.118687,40,1282,1330,1282,1330,1330,1377,1377,1330
1148,S,0.881313,40,1282,1330,1282,1330,1330,1377,1377,1330
1149,Z,0.135326,40,1330,1330,1330,1377,1377,1377,1377,1330
1149,S,0.864674,40,1330,1330,1330,1377,1377,1377,1377,1330
1150,Z,0.234253,40,1377,1330,1377,1425,1425,1377,1377,1330
1150,S,0.765747,40,1377,1330,1377,1425,1425,1377,1377,1330
1151,Z,0.035028,40,1425,1330,1425,1472,1472,1377,1377,1330
1151,S,0.964972,40,1425,1330,1425,1472,1472,1377,1377,1330
1152,Z,0.006540,40,1472,1330,1472,1520,1520,1377,1377,1330
1152,S,0.993460,40,1472,1330,1472,1520,1520,1377,1377,1330
1153,Z,0.067230,40,1520,1330,1520,1567,1567,1377,1377,1330
1153,S,0.932770,40,1520,1330,1520,1567,1567,1377,1377,1330
1154,Z,0.088266,40,1567,1330,1567,1615,1615,1377,1377,1330
1154,S,0.911734,40,1567,1330,1567,1615,1615,1377,1377,1330
1155,Z,0.027495,40,1615,1330,1615,1662,1662,1377,1377,1330
1155,S,0.972505,40,1615,1330,1615,1662,1662,1377,1377,1330
1156,Z,0.023143,40,1662,1330,1662,1710,1710,1377,1377,1330
1156,S,0.976857,40,1662,1330,1662,1710,1710,1377,1377,1330
1157,Z,0.015070,40,1710,1330,1710,1757,1757,1377,1377,1330
1157,S,0.984930,40,1710,1330,1710,1757,1757,1377,1377,1330
1158,Z,0.080563,40,1757,1330,1757,1805,1805,1377,1377,1330
1158,S,0.919437,40,1757,1330,1757,1805,1805,1377,1377,1330
1159,Z,0.144894,40,1805,1330,1805,1852,1852,1377,1377,1330
1159,S,0.855106,40,1805,1330,1805,1852,1852,1377,1377,1330
1160,Z,0.049519,40,1852,1330,1852,1900,1900,1377,1377,1330
1160,S,0.950481,40,1852,1330,1852,1900,1900,1377,1377,1330
1161,Z,0.027008,40,0,1377,0,47,47,1425,1425,1377
1161,S,0.972992,40,0,1377,0,47,47,1425,1425,1377
1162,Z,0.032906,40,47,1377,47,95,95,1425,1425,1377
1162,S,0.967094,40,47,1377,47,95,95,1425,1425,1377
1163,Z,0.004954,40,95,1377,95,142,142,1425,1425,1377
1163,S,0.995046,40,95,1377,95,142,142,1425,1425,1377
1164,Z,0.017794,40,142,1377,142,190,190,1425,1425,1377
1164,S,0.982206,40,142,1377,142,190,190,1425,1425,1377
1165,Z,0.093899,40,190,1377,190,237,237,1425,1425,1377
1165,S,0.906101,40,190,1377,190,237,237,1425,1425,1377
1166,Z,0.140884,40,237,1377,237,285,285,1425,1425,1377
1166,S,0.859116,40,237,1377,237,285,285,1425,1425,1377
1167,Z,0.145524,40,285,1377,285,332,332,1425,1425,1377
1167,S,0.854476,40,285,1377,285,332,332,1425,1425,1377
1168,Z,0.085636,40,332,1377,332,380,380,1425,1425,1377
1168,S,0.914364,40,332,1377,332,380,380,1425,1425,1377
1169,Z,0.049815,40,380,1377,380,427,427,1425,1425,1377
1169,S,0.950185,40,380,1377,380,427,427,1425,1425,1377
1170,Z,0.013308,40,427,1377,427,475,475,1425,1425,1377
1170,S,0.986692,40,427,1377,427,475,475,1425,1425,1377
1171,Z,0.201924,40,475,1377,475,522,522,1425,1425,1377
1171,S,0.798076,40,475,1377,475,522,522,1425,1425,1377
1172,Z,0.006239,40,522,1377,522,570,570,1425,1425,1377
1172,S,0.993761,40,522,1377,522,570,570,1425,1425,1377
1173,Z,0.200983,40,570,1377,570,617,617,1425,1425,1377
1173,S,0.799017,40,570,1377,570,617,617,1425,1425,1377
1174,Z,0.047348,40,617,1377,617,665,665,1425,1425,1377
1174,S,0.952652,40,617,1377,617,665,665,1425,1425,1377
1175,Z,0.140187,40,665,1377,665,712,712,1425,1425,1377
1175,S,0.859813,40,665,1377,665,712,712,1425,1425,1377
1176,Z,0.092419,40,712,1377,712,760,760,1425,1425,1377
1176,S,0.907581,40,712,1377,712,760,760,1425,1425,1377
1177,Z,0.041303,40,760,1377,760,807,807,1425,1425,1377
1177,S,0.958697,40,760,1377,760,807,807,1425,1425,1377
1178,Z,0.015664,40,807,1377,807,855,855,1425,1425,1377
1178,S,0.984336,40,807,1377,807,855,855,1425,1425,1377
1179,Z,0.088984,40,855,1377,855,902,902,1425,1425,1377
1179,S,0.911016,40,855,1377,855,902,902,1425,1425,1377
1180,Z,0.043042,40,902,1377,902,950,950,1425,1425,1377
1180,S,0.956958,40,902,1377,902,950,950,1425,1425,1377
1181,Z,0.147335,40,950,1377,950,997,997,1425,1425,1377
1181,S,0.852665,40,950,1377,950,997,997,1425,1425,1377
1182,Z,0.118644,40,997,1377,997,1045,1045,1425,1425,1377
1182,S,0.881356,40,997,1377,997,1045,1045,1425,1425,1377
1183,Z,0.544454,40,1045,1377,1045,1092,1092,1425,1425,1377
1183,S,0.455546,40,1045,1377,1045,1092,1092,1425,1425,1377
1184,Z,0.483190,40,1092,1377,1092,1140,1140,1425,1425,1377
1184,S,0.516810,40,1092,1377,1092,1140,1140,1425,1425,1377
1185,Z,0.079911,40,1140,1377,1140,1187,1187,1425,1425,1377
1185,S,0.920089,40,1140,1377,1140,1187,1187,1425,1425,1377
1186,Z,0.070063,40,1187,1377,1187,1235,1235,1425,1425,1377
1186,S,0.929937,40,1187,1377,1187,1235,1235,1425,1425,1377
1187,Z,0.161778,40,1235,1377,1235,1282,1282,1425,1425,1377
1187,S,0.838222,40,1235,1377,1235,1282,1282,1425,1425,1377
1188,Z,0.317980,40,1282,1377,1282,1330,1330,1425,1425,1377
1188,S,0.682020,40,1282,1377,1282,1330,1330,1425,1425,1377
1189,Z,0.042442,40,1330,1377,1330,1377,1377,1425,1425,1377
1189,S,0.957558,40,1330,1377,1330,1377,1377,1425,1425,1377
1190,Z,0.183070,40,1377,1377,1377,1425,1425,1425,1425,1377
1190,S,0.816930,40,1377,1377,1377,1425,1425,1425,1425,1377
1191,Z,0.111587,40,1425,1377,1425,1472,1472,1425,1425,1377
1191,S,0.888413,40,1425,1377,1425,1472,1472,1425,1425,1377
1192,Z,0.377406,40,1472,1377,1472,1520,1520,1425,1425,1377
1192,S,0.622594,40,1472,1377,1472,1520,1520,1425,1425,1377
1193,Z,0.561616,40,1520,1377,1520,1567,1567,1425,1425,1377
1193,S,0.438384,40,1520,1377,1520,1567,1567,1425,1425,1377
1194,Z,0.219358,40,1567,1377,1567,1615,1615,1425,1425,1377
1194,S,0.780642,40,1567,1377,1567,1615,1615,1425,1425,1377
1195,Z,0.127121,40,1615,1377,1615,1662,1662,1425,1425,1377
1195,S,0.872879,40,1615,1377,1615,1662,1662,1425,1425,1377
1196,Z,0.058839,40,1662,1377,1662,1710,1710,1425,1425,1377
1196,S,0.941161,40,1662,1377,1662,1710,1710,1425,1425,1377
1197,Z,0.003849,40,1710,1377,1710,1757,1757,1425,1425,1377
1197,S,0.996151,40,1710,1377,1710,1757,1757,1425,1425,1377
1198,Z,0.045854,40,1757,1377,1757,1805,1805,1425,1425,1377
1198,S,0.954146,40,1757,1377,1757,1805,1805,1425,1425,1377
1199,Z,0.109145,40,1805,1377,1805,1852,1852,1425,1425,1377
1199,S,0.890855,40,1805,1377,1805,1852,1852,1425,1425,1377
1200,Z,0.086954,40,1852,1377,1852,1900,1900,1425,1425,1377
1200,S,0.913046,40,1852,1377,1852,1900,1900,1425,1425,1377
1201,Z,0.164107,40,0,1425,0,47,47,1472,1472,1425
1201,S,0.835893,40,0,1425,0,47,47,1472,1472,1425
1202,Z,0.349663,40,47,1425,47,95,95,1472,1472,1425
1202,S,0.650337,40,47,1425,47,95,95,1472,1472,1425
1203,Z,0.368269,40,95,1425,95,142,142,1472,1472,1425
1203,S,0.631731,40,95,1425,95,142,142,1472,1472,1425
1204,Z,0.164003,40,142,1425,142,190,190,1472,1472,1425
1204,S,0.835997,40,142,1425,142,190,190,1472,1472,1425
1205,Z,0.347662,40,190,1425,190,237,237,1472,1472,1425
1205,S,0.652338,40,190,1425,190,237,237,1472,1472,1425
1206,Z,0.011101,40,237,1425,237,285,285,1472,1472,1425
1206,S,0.988899,40,237,1425,237,285,285,1472,1472,1425
1207,Z,0.121073,40,285,1425,285,332,332,1472,1472,1425
1207,S,0.878927,40,285,1425,285,332,332,1472,1472,1425
1208,Z,0.063116,40,332,1425,332,380,380,1472,1472,1425
1208,S,0.936884,40,332,1425,332,380,380,1472,1472,1425
1209,Z,0.046020,40,380,1425,380,427,427,1472,1472,1425
1209,S,0.953980,40,380,1425,380,427,427,1472,1472,1425
1210,Z,0.131759,40,427,1425,427,475,475,1472,1472,1425
1210,S,0.868241,40,427,1425,427,475,475,1472,1472,1425
1211,Z,0.139281,40,475,1425,475,522,522,1472,1472,1425
1211,S,0.860719,40,475,1425,475,522,522,1472,1472,1425
1212,Z,0.173663,40,522,1425,522,570,570,1472,1472,1425
1212,S,0.826337,40,522,1425,522,570,570,1472,1472,1425
1213,Z,0.003903,40,570,1425,570,617,617,1472,1472,1425
1213,S,0.996097,40,570,1425,570,617,617,1472,1472,1425
1214,Z,0.235022,40,617,1425,617,665,665,1472,1472,1425
1214,S,0.764978,40,617,1425,617,665,665,1472,1472,1425
1215,Z,0.044559,40,665,1425,665,712,712,1472,1472,1425
1215,S,0.955441,40,665,1425,665,712,712,1472,1472,1425
1216,Z,0.049580,40,712,1425,712,760,760,1472,1472,1425
1216,S,0.950420,40,712,1425,712,760,760,1472,1472,1425
1217,Z,0.005917,40,760,1425,760,807,807,1472,1472,1425
1217,S,0.994083,40,760,1425,760,807,807,1472,1472,1425
1218,Z,0.126029,40,807,1425,807,855,855,1472,1472,1425
1218,S,0.873971,40,807,1425,807,855,855,1472,1472,1425
1219,Z,0.021791,40,855,1425,855,902,902,1472,1472,1425
1219,S,0.978209,40,855,1425,855,902,902,1472,1472,1425
1220,Z,0.271142,40,902,1425,902,950,950,1472,1472,1425
1220,S,0.728858,40,902,1425,902,950,950,1472,1472,1425
1221,Z,0.028299,40,950,1425,950,997,997,1472,1472,1425
1221,S,0.971701,40,950,1425,950,997,997,1472,1472,1425
1222,Z,0.066092,40,997,1425,997,1045,1045,1472,1472,1425
1222,S,0.933908,40,997,1425,997,1045,1045,1472,1472,1425
1223,Z,0.113111,40,1045,1425,1045,1092,1092,1472,1472,1425
1223,S,0.886889,40,1045,1425,1045,1092,1092,1472,1472,1425
1224,Z,0.348976,40,1092,1425,1092,1140,1140,1472,1472,1425
1224,S,0.651024,40,1092,1425,1092,1140,1140,1472,1472,1425
1225,Z,0.157460,40,1140,1425,1140,1187,1187,1472,1472,1425
1225,S,0.842540,40,1140,1425,1140,1187,1187,1472,1472,1425
1226,Z,0.038744,40,1187,1425,1187,1235,1235,1472,1472,1425
1226,S,0.961256,40,1187,1425,1187,1235,1235,1472,1472,1425
1227,Z,0.094976,40,1235,1425,1235,1282,1282,1472,1472,1425
1227,S,0.905024,40,1235,1425,1235,1282,1282,1472,1472,1425
1228,Z,0.302422,40,1282,1425,1282,1330,1330,1472,1472,1425
1228,S,0.697578,40,1282,1425,1282,1330,1330,1472,1472,1425
1229,Z,0.015433,40,1330,1425,1330,1377,1377,1472,1472,1425
1229,S,0.984567,40,1330,1425,1330,1377,1377,1472,1472,1425
1230,Z,0.199202,40,1377,1425,1377,1425,1425,1472,1472,1425
1230,S,0.800798,40,1377,1425,1377,1425,1425,1472,1472,1425
1231,Z,0.100257,40,1425,1425,1425,1472,1472,1472,1472,1425
1231,S,0.899743,40,1425,1425,1425,1472,1472,1472,1472,1425
1232,Z,0.121251,40,1472,1425,1472,1520,1520,1472,1472,1425
1232,S,0.878749,40,1472,1425,1472,1520,1520,1472,1472,1425
1233,Z,0.192796,40,1520,1425,1520,1567,1567,1472,1472,1425
1233,S,0.807204,40,1520,1425,1520,1567,1567,1472,1472,1425
1234,Z,0.081267,40,1567,1425,1567,1615,1615,1472,1472,1425
1234,S,0.918733,40,1567,1425,1567,1615,1615,1472,1472,1425
1235,Z,0.067472,40,1615,1425,1615,1662,1662,1472,1472,1425
1235,S,0.932528,40,1615,1425,1615,1662,1662,1472,1472,1425
1236,Z,0.151337,40,1662,1425,1662,1710,1710,1472,1472,1425
1236,S,0.848663,40,1662,1425,1662,1710,1710,1472,1472,1425
1237,Z,0.036638,40,1710,1425,1710,1757,1757,1472,1472,1425
1237,S,0.963362,40,1710,1425,1710,1757,1757,1472,1472,1425
1238,Z,0.177905,40,1757,1425,1757,1805,1805,1472,1472,1425
1238,S,0.822095,40,1757,1425,1757,1805,1805,1472,1472,1425
1239,Z,0.015563,40,1805,1425,1805,1852,1852,1472,1472,1425
1239,S,0.984437,40,1805,1425,1805,1852,1852,1472,1472,1425
1240,Z,0.170896,40,1852,1425,1852,1900,1900,1472,1472,1425
1240,S,0.829104,40,1852,1425,1852,1900,1900,1472,1472,1425
1241,Z,0.086566,40,0,1472,0,47,47,1520,1520,1472
1241,S,0.913434,40,0,1472,0,47,47,1520,1520,1472
1242,Z,0.198680,40,47,1472,47,95,95,1520,1520,1472
1242,S,0.801320,40,47,1472,47,95,95,1520,1520,1472
1243,Z,0.005637,40,95,1472,95,142,142,1520,1520,1472
1243,S,0.994363,40,95,1472,95,142,142,1520,1520,1472
1244,Z,0.014156,40,142,1472,142,190,190,1520,1520,1472
1244,S,0.985844,40,142,1472,142,190,190,1520,1520,1472
1245,Z,0.053421,40,190,1472,190,237,237,1520,1520,1472
1245,S,0.946579,40,190,1472,190,237,237,1520,1520,1472
1246,Z,0.274799,40,237,1472,237,285,285,1520,1520,1472
1246,S,0.725201,40,237,1472,237,285,285,1520,1520,1472
1247,Z,0.034810,40,285,1472,285,332,332,1520,1520,1472
1247,S,0.965190,40,285,1472,285,332,332,1520,1520,1472
1248,Z,0.043477,40,332,1472,332,380,380,1520,1520,1472
1248,S,0.956524,40,332,1472,332,380,380,1520,1520,1472
1249,Z,0.142185,40,380,1472,380,427,427,1520,1520,1472
1249,S,0.857815,40,380,1472,380,427,427,1520,1520,1472
1250,Z,0.242912,40,427,1472,427,475,475,1520,1520,1472
1250,S,0.757088,40,427,1472,427,475,475,1520,1520,1472
1251,Z,0.010636,40,475,1472,475,522,522,1520,1520,1472
1251,S,0.989364,40,475,1472,475,522,522,1520,1520,1472
1252,Z,0.044389,40,522,1472,522,570,570,1520,1520,1472
1252,S,0.955611,40,522,1472,522,570,570,1520,1520,1472
1253,Z,0.090000,40,570,1472,570,617,617,1520,1520,1472
1253,S,0.910000,40,570,1472,570,617,617,1520,1520,1472
1254,Z,0.040701,40,617,1472,617,665,665,1520,1520,1472
1254,S,0.959299,40,617,1472,617,665,665,1520,1520,1472
1255,Z,0.148721,40,665,1472,665,712,712,1520,1520,1472
1255,S,0.851279,40,665,1472,665,712,712,1520,1520,1472
1256,Z,0.081203,40,712,1472,712,760,760,1520,1520,1472
1256,S,0.918797,40,712,1472,712,760,760,1520,1520,1472
1257,Z,0.029047,40,760,1472,760,807,807,1520,1520,1472
1257,S,0.970953,40,760,1472,760,807,807,1520,1520,1472
1258,Z,0.016790,40,807,1472,807,855,855,1520,1520,1472
1258,S,0.983210,40,807,1472,807,855,855,1520,1520,1472
1259,Z,0.031748,40,855,1472,855,902,902,1520,1520,1472
1259,S,0.968252,40,855,1472,855,902,902,1520,1520,1472
1260,Z,0.031723,40,902,1472,902,950,950,1520,1520,1472
1260,S,0.968277,40,902,1472,902,950,950,1520,1520,1472
1261,Z,0.012754,40,950,1472,950,997,997,1520,1520,1472
1261,S,0.987246,40,950,1472,950,997,997,1520,1520,1472
1262,Z,0.138789,40,997,1472,997,1045,1045,1520,1520,1472
1262,S,0.861211,40,997,1472,997,1045,1045,1520,1520,1472
1263,Z,0.034839,40,1045,1472,1045,1092,1092,1520,1520,1472
1263,S,0.965161,40,1045,1472,1045,1092,1092,1520,1520,1472
1264,Z,0.206324,40,1092,1472,1092,1140,1140,1520,1520,1472
1264,S,0.793676,40,1092,1472,1092,1140,1140,1520,1520,1472
1265,Z,0.064246,40,1140,1472,1140,1187,1187,1520,1520,1472
1265,S,0.935754,40,1140,1472,1140,1187,1187,1520,1520,1472
1266,Z,0.321495,40,1187,1472,1187,1235,1235,1520,1520,1472
1266,S,0.678505,40,1187,1472,1187,1235,1235,1520,1520,1472
1267,Z,0.102424,40,1235,1472,1235,1282,1282,1520,1520,1472
1267,S,0.897576,40,1235,1472,1235,1282,1282,1520,1520,1472
1268,Z,0.105128,40,1282,1472,1282,1330,1330,1520,1520,1472
1268,S,0.894872,40,1282,1472,1282,1330,1330,1520,1520,1472
1269,Z,0.082671,40,1330,1472,1330,1377,1377,1520,1520,1472
1269,S,0.917329,40,1330,1472,1330,1377,1377,1520,1520,1472
1270,Z,0.127211,40,1377,1472,1377,1425,1425,1520,1520,1472
1270,S,0.872789,40,1377,1472,1377,1425,1425,1520,1520,1472
1271,Z,0.117373,40,1425,1472,1425,1472,1472,1520,1520,1472
1271,S,0.882627,40,1425,1472,1425,1472,1472,1520,1520,1472
1272,Z,0.201720,40,1472,1472,1472,1520,1520,1520,1520,1472
1272,S,0.798280,40,1472,1472,1472,1520,1520,1520,1520,1472
1273,Z,0.331250,40,1520,1472,1520,1567,1567,1520,1520,1472
1273,S,0.668750,40,1520,1472,1520,1567,1567,1520,1520,1472
1274,Z,0.261796,40,1567,1472,1567,1615,1615,1520,1520,1472
1274,S,0.738204,40,1567,1472,1567,1615,1615,1520,1520,1472
1275,Z,0.042152,40,1615,1472,1615,1662,1662,1520,1520,1472
1275,S,0.957848,40,1615,1472,1615,1662,1662,1520,1520,1472
1276,Z,0.065003,40,1662,1472,1662,1710,1710,1520,1520,1472
1276,S,0.934997,40,1662,1472,1662,1710,1710,1520,1520,1472
1277,Z,0.044002,40,1710,1472,1710,1757,1757,1520,1520,1472
1277,S,0.955998,40,1710,1472,1710,1757,1757,1520,1520,1472
1278,Z,0.047261,40,1757,1472,1757,1805,1805,1520,1520,1472
1278,S,0.952739,40,1757,1472,1757,1805,1805,1520,1520,1472
1279,Z,0.020752,40,1805,1472,1805,1852,1852,1520,1520,1472
1279,S,0.979248,40,1805,1472,1805,1852,1852,1520,1520,1472
1280,Z,0.035864,40,1852,1472,1852,1900,1900,1520,1520,1472
1280,S,0.964136,40,1852,1472,1852,1900,1900,1520,1520,1472
1281,Z,0.011985,40,0,1520,0,47,47,1567,1567,1520
1281,S,0.988015,40,0,1520,0,47,47,1567,1567,1520
1282,Z,0.094885,40,47,1520,47,95,95,1567,1567,1520
1282,S,0.905115,40,47,1520,47,95,95,1567,1567,1520
1283,Z,0.012099,40,95,1520,95,142,142,1567,1567,1520
1283,S,0.987901,40,95,1520,95,142,142,1567,1567,1520
1284,Z,0.047271,40,142,1520,142,190,190,1567,1567,1520
1284,S,0.952729,40,142,1520,142,190,190,1567,1567,1520
1285,Z,0.047805,40,190,1520,190,237,237,1567,1567,1520
1285,S,0.952195,40,190,1520,190,237,237,1567,1567,1520
1286,Z,0.049156,40,237,1520,237,285,285,1567,1567,1520
1286,S,0.950844,40,237,1520,237,285,285,1567,1567,1520
1287,Z,0.136989,40,285,1520,285,332,332,1567,1567,1520
1287,S,0.863011,40,285,1520,285,332,332,1567,1567,1520
1288,Z,0.308799,40,332,1520,332,380,380,1567,1567,1520
1288,S,0.691201,40,332,1520,332,380,380,1567,1567,1520
1289,Z,0.006736,40,380,1520,380,427,427,1567,1567,1520
1289,S,0.993264,40,380,1520,380,427,427,1567,1567,1520
1290,Z,0.049233,40,427,1520,427,475,475,1567,1567,1520
1290,S,0.950767,40,427,1520,427,475,475,1567,1567,1520
1291,Z,0.051564,40,475,1520,475,522,522,1567,1567,1520
1291,S,0.948436,40,475,1520,475,522,522,1567,1567,1520
1292,Z,0.083123,40,522,1520,522,570,570,1567,1567,1520
1292,S,0.916877,40,522,1520,522,570,570,1567,1567,1520
1293,Z,0.004840,40,570,1520,570,617,617,1567,1567,1520
1293,S,0.995160,40,570,1520,570,617,617,1567,1567,1520
1294,Z,0.057198,40,617,1520,617,665,665,1567,1567,1520
1294,S,0.942802,40,617,1520,617,665,665,1567,1567,1520
1295,Z,0.031485,40,665,1520,665,712,712,1567,1567,1520
1295,S,0.968515,40,665,1520,665,712,712,1567,1567,1520
1296,Z,0.032847,40,712,1520,712,760,760,1567,1567,1520
1296,S,0.967153,40,712,1520,712,760,760,1567,1567,1520
1297,Z,0.114227,40,760,1520,760,807,807,1567,1567,1520
1297,S,0.885773,40,760,1520,760,807,807,1567,1567,1520
1298,Z,0.044888,40,807,1520,807,855,855,1567,1567,1520
1298,S,0.955112,40,807,1520,807,855,855,1567,1567,1520
1299,Z,0.009915,40,855,1520,855,902,902,1567,1567,1520
1299,S,0.990085,40,855,1520,855,902,902,1567,1567,1520
1300,Z,0.063232,40,902,1520,902,950,950,1567,1567,1520
1300,S,0.936768,40,902,1520,902,950,950,1567,1567,1520
1301,Z,0.134876,40,950,1520,950,997,997,1567,1567,1520
1301,S,0.865124,40,950,1520,950,997,997,1567,1567,1520
1302,Z,0.036231,40,997,1520,997,1045,1045,1567,1567,1520
1302,S,0.963768,40,997,1520,997,1045,1045,1567,1567,1520
1303,Z,0.014575,40,1045,1520,1045,1092,1092,1567,1567,1520
1303,S,0.985425,40,1045,1520,1045,1092,1092,1567,1567,1520
1304,Z,0.051467,40,1092,1520,1092,1140,1140,1567,1567,1520
1304,S,0.948533,40,1092,1520,1092,1140,1140,1567,1567,1520
1305,Z,0.146532,40,1140,1520,1140,1187,1187,1567,1567,1520
1305,S,0.853468,40,1140,1520,1140,1187,1187,1567,1567,1520
1306,Z,0.147683,40,1187,1520,1187,1235,1235,1567,1567,1520
1306,S,0.852317,40,1187,1520,1187,1235,1235,1567,1567,1520
1307,Z,0.200242,40,1235,1520,1235,1282,1282,1567,1567,1520
1307,S,0.799758,40,1235,1520,1235,1282,1282,1567,1567,1520
1308,Z,0.291581,40,1282,1520,1282,1330,1330,1567,1567,1520
1308,S,0.708419,40,1282,1520,1282,1330,1330,1567,1567,1520
1309,Z,0.011843,40,1330,1520,1330,1377,1377,1567,1567,1520
1309,S,0.988157,40,1330,1520,1330,1377,1377,1567,1567,1520
1310,Z,0.023629,40,1377,1520,1377,1425,1425,1567,1567,1520
1310,S,0.976371,40,1377,1520,1377,1425,1425,1567,1567,1520
1311,Z,0.103252,40,1425,1520,1425,1472,1472,1567,1567,1520
1311,S,0.896748,40,1425,1520,1425,1472,1472,1567,1567,1520
1312,Z,0.180710,40,1472,1520,1472,1520,1520,1567,1567,1520
1312,S,0.819290,40,1472,1520,1472,1520,1520,1567,1567,1520
1313,Z,0.061035,40,1520,1520,1520,1567,1567,1567,1567,1520
1313,S,0.938965,40,1520,1520,1520,1567,1567,1567,1567,1520
1314,Z,0.183193,40,1567,1520,1567,1615,1615,1567,1567,1520
1314,S,0.816807,40,1567,1520,1567,1615,1615,1567,1567,1520
1315,Z,0.008097,40,1615,1520,1615,1662,1662,1567,1567,1520
1315,S,0.991903,40,1615,1520,1615,1662,1662,1567,1567,1520
1316,Z,0.010036,40,1662,1520,1662,1710,1710,1567,1567,1520
1316,S,0.989964,40,1662,1520,1662,1710,1710,1567,1567,1520
1317,Z,0.111538,40,1710,1520,1710,1757,1757,1567,1567,1520
1317,S,0.888461,40,1710,1520,1710,1757,1757,1567,1567,1520
1318,Z,0.380024,40,1757,1520,1757,1805,1805,1567,1567,1520
1318,S,0.619976,40,1757,1520,1757,1805,1805,1567,1567,1520
1319,Z,0.035991,40,1805,1520,1805,1852,1852,1567,1567,1520
1319,S,0.964009,40,1805,1520,1805,1852,1852,1567,1567,1520
1320,Z,0.030175,40,1852,1520,1852,1900,1900,1567,1567,1520
1320,S,0.969825,40,1852,1520,1852,1900,1900,1567,1567,1520
1321,Z,0.023617,40,0,1567,0,47,47,1615,1615,1567
1321,S,0.976383,40,0,1567,0,47,47,1615,1615,1567
1322,Z,0.035649,40,47,1567,47,95,95,1615,1615,1567
1322,S,0.964351,40,47,1567,47,95,95,1615,1615,1567
1323,Z,0.030256,40,95,1567,95,142,142,1615,1615,1567
1323,S,0.969744,40,95,1567,95,142,142,1615,1615,1567
1324,Z,0.034085,40,142,1567,142,190,190,1615,1615,1567
1324,S,0.965915,40,142,1567,142,190,190,1615,1615,1567
1325,Z,0.015035,40,190,1567,190,237,237,1615,1615,1567
1325,S,0.984965,40,190,1567,190,237,237,1615,1615,1567
1326,Z,0.092125,40,237,1567,237,285,285,1615,1615,1567
1326,S,0.907875,40,237,1567,237,285,285,1615,1615,1567
1327,Z,0.032209,40,285,1567,285,332,332,1615,1615,1567
1327,S,0.967792,40,285,1567,285,332,332,1615,1615,1567
1328,Z,0.036658,40,332,1567,332,380,380,1615,1615,1567
1328,S,0.963342,40,332,1567,332,380,380,1615,1615,1567
1329,Z,0.183872,40,380,1567,380,427,427,1615,1615,1567
1329,S,0.816128,40,380,1567,380,427,427,1615,1615,1567
1330,Z,0.066618,40,427,1567,427,475,475,1615,1615,1567
1330,S,0.933382,40,427,1567,427,475,475,1615,1615,1567
1331,Z,0.005317,40,475,1567,475,522,522,1615,1615,1567
1331,S,0.994682,40,475,1567,475,522,522,1615,1615,1567
1332,Z,0.074685,40,522,1567,522,570,570,1615,1615,1567
1332,S,0.925315,40,522,1567,522,570,570,1615,1615,1567
1333,Z,0.020305,40,570,1567,570,617,617,1615,1615,1567
1333,S,0.979695,40,570,1567,570,617,617,1615,1615,1567
1334,Z,0.077078,40,617,1567,617,665,665,1615,1615,1567
1334,S,0.922922,40,617,1567,617,665,665,1615,1615,1567
1335,Z,0.023775,40,665,1567,665,712,712,1615,1615,1567
1335,S,0.976225,40,665,1567,665,712,712,1615,1615,1567
1336,Z,0.049759,40,712,1567,712,760,760,1615,1615,1567
1336,S,0.950241,40,712,1567,712,760,760,1615,1615,1567
1337,Z,0.051274,40,760,1567,760,807,807,1615,1615,1567
1337,S,0.948726,40,760,1567,760,807,807,1615,1615,1567
1338,Z,0.015618,40,807,1567,807,855,855,1615,1615,1567
1338,S,0.984382,40,807,1567,807,855,855,1615,1615,1567
1339,Z,0.025031,40,855,1567,855,902,902,1615,1615,1567
1339,S,0.974969,40,855,1567,855,902,902,1615,1615,1567
1340,Z,0.078791,40,902,1567,902,950,950,1615,1615,1567
1340,S,0.921209,40,902,1567,902,950,950,1615,1615,1567
1341,Z,0.142765,40,950,1567,950,997,997,1615,1615,1567
1341,S,0.857235,40,950,1567,950,997,997,1615,1615,1567
1342,Z,0.060913,40,997,1567,997,1045,1045,1615,1615,1567
1342,S,0.939087,40,997,1567,997,1045,1045,1615,1615,1567
1343,Z,0.264504,40,1045,1567,1045,1092,1092,1615,1615,1567
1343,S,0.735496,40,1045,1567,1045,1092,1092,1615,1615,1567
1344,Z,0.237143,40,1092,1567,1092,1140,1140,1615,1615,1567
1344,S,0.762857,40,1092,1567,1092,1140,1140,1615,1615,1567
1345,Z,0.104740,40,1140,1567,1140,1187,1187,1615,1615,1567
1345,S,0.895260,40,1140,1567,1140,1187,1187,1615,1615,1567
1346,Z,0.051825,40,1187,1567,1187,1235,1235,1615,1615,1567
1346,S,0.948175,40,1187,1567,1187,1235,1235,1615,1615,1567
1347,Z,0.033185,40,1235,1567,1235,1282,1282,1615,1615,1567
1347,S,0.966815,40,1235,1567,1235,1282,1282,1615,1615,1567
1348,Z,0.088935,40,1282,1567,1282,1330,1330,1615,1615,1567
